query_id,query_text,total_answers,retrieved_count,missed_count,recall@50,recall@20,hit@1,hit@5,mrr,recall@20_vss_merged
12248,Are there any research papers from Clare College exploring the confinement of gravitational magnetic fields within a torus in the field of Torus studies?,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
9378,Does any research originating from the Federal University of Ceará involve studying room temperature acoustic-phonon emission in the realm of Terahertz radiation?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
5650,Could you show me some research papers that explore generating multiple wavelengths using Barium nitrate in their studies?,3,3,0,1.0,1.0,1.0,1.0,1.0,1.0
8939,"Looking for papers from the co-authors of ""Elastic properties and electronic structure of Mo2FeB2 alloyed with Cr, Ni and Mn by first-principles calculations"", which further explore the structural stability and elastic properties of Mo2FeB2 alloyed with different elements, similar to the initial investigations with Cr, Ni, and Mn.",1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
11852,Show me publications by Ryan Gavin on squark production and decay incorporating parton shower matching.,2,2,0,1.0,1.0,1.0,1.0,1.0,1.0
1750,Show me research papers about Central composite design focusing on parameters that influence nanomagnetite particles.,3,3,0,1.0,1.0,1.0,1.0,1.0,1.0
3212,Could you show me some 2015 publications on Sensitivity in control systems that have evaluated channel sets for human observer performance prediction?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
5332,Which scholarly articles are there from Athabasca University that focus on the examination and interpretation of auroral images?,4,1,3,0.25,0.25,1.0,1.0,1.0,0.25
12719,Show me publications by T. Okada focusing on the study of Ion Cyclotron Range of Frequencies (ICRF) wave excitation and propagation.,3,3,0,1.0,1.0,1.0,1.0,1.0,1.0
7395,Show me articles by W Zabolotny on the performance of CMS resistive plate chambers.,1,1,0,1.0,1.0,0.0,1.0,0.3333333333333333,1.0
2288,Show me publications by A. Matic on neutron beam properties.,2,2,0,1.0,1.0,1.0,1.0,1.0,1.0
13011,Could you show me some papers that delve into quantum reasoning and its applications within the Principle of locality field?,20,16,4,0.8,0.65,0.0,1.0,0.3333333333333333,0.65
2548,Which publications authored by individuals affiliated with the Sukkur Institute of Business Administration explore the relationship between intensity noise correlations?,5,5,0,1.0,0.2,1.0,1.0,1.0,0.2
1978,Show me publications by I. G. Miron on the topic of integrating plasma-edge in tokamaks.,4,4,0,1.0,1.0,1.0,1.0,1.0,1.0
11336,Could you find the research papers by Malinda L. C. Buffon related to thermoelectric materials?,2,2,0,1.0,0.0,0.0,0.0,0.047619047619047616,0.0
