query_id,query_text,total_answers,retrieved_count,missed_count,recall@50,recall@20,hit@1,hit@5,mrr,recall@20_vss_merged
5376,Can you find a pathway influencing organelle acid-base balance that operates before or after the 'Transport of inorganic cations/anions and amino acids/oligopeptides' pathway?,1,1,0,1.0,1.0,0.0,0.0,0.14285714285714285,1.0
8511,Could you identify any stable compounds listed in DrugBank with experimental evidence that act upon genes or proteins associated with peptidyl-asparagine 3-dioxygenase enzymatic function?,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0
4176,What condition could link cicatricial and paralytic lagophthalmos? I'm experiencing symptoms that seem connected.,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1610,"Please list diseases linked to the DYNC2LI1 gene with symptoms including metaphyseal anomalies and a rigid, narrow thoracic cage causing breathing difficulties.",1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
3602,What is the parent disease of breast secretory carcinoma associated with abdominal pain and diarrhea?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
1125,What is the downstream cellular pathway associated with megakaryocyte development and platelet production that interacts with KIF27 protein?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
4452,What inherited disease is classified under autosomal dominant cerebellar ataxia and also serves as an umbrella condition for related neurodegenerative disorders?,1,1,0,1.0,1.0,0.0,0.0,0.06666666666666667,0.0
6801,Which medications act upon genes or proteins associated with the binding of receptors for pituitary adenylate cyclase-activating polypeptide?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
6215,Identify pathways associated with NODAL signaling where there is a common gene or protein interaction.,1,1,0,1.0,1.0,0.0,1.0,0.5,1.0
5271,Which genes or proteins are involved in the RHOBTB1 GTPase cycle and also serve as transcription corepressors?,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
952,"What potential medical condition could share a connection with both dystransthyretinemic hyperthyroxinemia and familial dysalbuminemic hyperthyroxinemia, considering their similarities?",1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
5380,"What is the autoimmune disease characterized by necrotizing vasculitis affecting small and medium-sized vessels, notable for minimal or no immune complex deposits in the vessels?",1,0,1,0.0,0.0,0.0,0.0,0.0,1.0
1701,What is the name of the small intestine disease characterized by poor nutrient absorption in the intestine?,2,0,2,0.0,0.0,0.0,0.0,0.0,0.5
10665,"Identify proteins or genes capable of interacting with EIF4ENIF1, with both sharing an association with a common disease.",1,1,0,1.0,1.0,0.0,0.0,0.1111111111111111,1.0
9725,"Could you provide information on any genes or proteins that participate in the DNA repair process and exhibit interactions with elements linked to hereditary megaloblastic anemia type 1, particularly those related to abnormalities in the AMN gene/protein? Additionally, is there any evidence to suggest that BRCA1 contributes to this process via its established role in DNA repair?",1,0,1,0.0,0.0,0.0,0.0,0.0,1.0
