query_id,query_text,total_answers,retrieved_count,missed_count,recall@50,recall@20,hit@1,hit@5,mrr,recall@20_vss_merged
7366,"Looking for customizable silicone pint glasses in multiple sizes and designs. They need to be dishwasher and microwave safe, as I am considering these as potential presents for friends.",19,0,19,0.0,0.0,0.0,0.0,0.0,0.2631578947368421
8534,"Sure, I need a pool, billiards, and snooker cue rest set with a smooth finish to protect both cues and the table cloth. It should have a threaded end to attach to a pole. Can you recommend one?",3,0,3,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
4556,"Is there a Traser watch model that's durable, less bulky, and comes with a scratch-resistant sapphire crystal face and a minimum 3-year warranty?",3,3,0,1.0,1.0,0.0,0.0,0.0666666666666666,0.6666666666666666
1846,Searching for an MLB team logo crystal ring set with combined width of approximately half an inch. It's important that the rings prominently feature my preferred team's logo. Can you assist?,6,0,6,0.0,0.0,0.0,0.0,0.0,0.8333333333333334
2905,Can you recommend a high-quality carabiner clip keychain that's around 7 inches long?,13,1,12,0.0769230769230769,0.0769230769230769,0.0,1.0,0.25,0.0769230769230769
3863,"Looking for a lightweight Outerstuff brand Boston Bruins youth T-shirt from the NHL, with a shipping weight around 6.4 ounces.",3,0,3,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
4651,What is a good Outlander internal frame camping backpack with multiple internal and external pockets for convenient access to accessories? I'm not particular about the color.,2,2,0,1.0,1.0,1.0,1.0,1.0,1.0
8633,I'm looking for a swim training snorkel that has a noticeable difference in fit with and without a swimming cap. The one I currently have always needs tape to keep it steady. Any suggestions?,8,2,6,0.25,0.25,0.0,1.0,0.5,0.5
8973,Can you recommend any UP100 marine hardware suitable for a 25.4mm pipe to use on my boat?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
3478,"What are some lightweight running socks suitable for a St. Patrick's Day marathon, weighing around 2.4 ounces for shipping?",3,2,1,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666
3370,Where can I find Beyond Yoga leggings for women?,1,1,0,1.0,1.0,0.0,0.0,0.0714285714285714,1.0
2135,"Can you suggest a CHAMPRO basketball rack that's easy to assemble? I already own the BSN Compact Ball Locker and the Baden Steel rack, so I'm not interested in similar items.",3,3,0,1.0,1.0,1.0,1.0,1.0,1.0
291,Can you suggest a digital compass with dual alarms available on Amazon?,20,2,18,0.1,0.1,1.0,1.0,1.0,0.25
8215,"What are some lightweight, around 7 ounces, Red Plume men's compression sports shirts suitable for various types of workouts?",3,2,1,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0769230769230769,0.3333333333333333
1570,Does Amazon have any mountain bikes available from Realm Cycles?,1,1,0,1.0,1.0,0.0,1.0,0.5,1.0
567,Can you recommend a SPRI balance board suitable for physical therapy and workout routines?,6,4,2,0.6666666666666666,0.6666666666666666,0.0,1.0,0.5,0.5
8764,Is there a Clicks brand automatic open/close umbrella made with pongee fabric and an 8 ribs construction?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
6784,Looking for a men's field jacket with strong elbows and adjustable cuffs. Would love if it has lots of storage like vertical zippered pockets on the chest and additional button flap pockets. Any recommendations?,8,0,8,0.0,0.0,0.0,0.0,0.0,0.25
711,Looking for a hands-free fitness watch with reliable satellite connectivity and accurate tracking for running sessions. Can you suggest one?,10,3,7,0.3,0.3,1.0,1.0,1.0,0.4
4957,Can you recommend a NFL Seattle Seahawks twin sheet set that matches well with my Northwest Company NFL Seahawks Curtain Panel Pair and also complements my Seattle Seahawks Full Sheet Set?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
8288,"What are some recommended morale patches from Neo Tactical Gear that come with a reliable satisfaction guarantee, as I'm looking to add to my collection?",1,1,0,1.0,1.0,0.0,0.0,0.1111111111111111,1.0
4508,What are some affordable balance cap systems for a Beretta A400 Xcel that weigh around 4 ounces?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
7548,Could you recommend an adjustable '47 brand cap that would fit my head size perfectly?,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
5166,What type of bow wrist sling would pair well with my Trophy Ridge Dart Stabilizer?,8,0,8,0.0,0.0,0.0,0.0,0.0,0.125
1742,"What are some models of dive wrist computers with a digital scuba compass and large, clear numeric displays for primary dive information available at the authorized seller, House Of Scuba?",2,0,2,0.0,0.0,0.0,0.0,0.0,0.5
2538,I'm in the market for a lightweight hunting knife with a blade around 2.25 inches long that's comfortable to grip. I've checked out the Suunto MC-2G In Global Compass - any recommendations for a knife that complements it well? The sheath isn't a priority for me.,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
788,I have been using a Satori SOLO Bike Bicycle Suspension Seatpost 27.2x350mm. Can you suggest a similar Comfort Suspension Seat Post?,10,0,10,0.0,0.0,0.0,0.0,0.0,0.2
4323,What's the best compact wall mount bottle opener that measures roughly 2.75 x 3.25 x 1.25 inches? I'm thinking of gifting it to a friend.,4,0,4,0.0,0.0,0.0,0.0,0.0,0.5
7923,"Can you suggest any holiday ornaments featuring my favorite team's logo that can help show my team pride during the festive season? Preferably, it should be around 4.5 inches in diameter. I'd love to add more team spirit to my holiday décor.",11,0,11,0.0,0.0,0.0,0.0,0.0,0.0
8231,What are the best reflective armbands made by Red Feather Sporting Goods for running visibility at any time of the day?,2,2,0,1.0,1.0,1.0,1.0,1.0,1.0
970,"Can anyone recommend a lightweight gear loft for camping that's easy to transport? Ideally, it should be compatible with my AGPTEK 2-in-1 18 LED Camping Fan Lantern for Outdoor and Emergencies and my Platypus Platy 2-Liter Ultralight Collapsible Water Bottle.",1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
8746,Looking for an LED camping lantern with a built-in battery that can provide high-intensity lighting for at least 2 hours. Is there one with a 3 month money back guarantee included?,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0
8164,"Looking for a Microtech fixed blade knife with a black, serrated, partially spear-shaped blade. The blade length should ideally be around 4-7/8 inches, and it's okay if the blade is a bit on the thicker side.",1,0,1,0.0,0.0,0.0,0.0,0.0,1.0
6953,"Can you suggest a durable self-defense keychain made from lightweight aircraft aluminum, about 5.75 inches long and around 1.4 oz in weight?",9,0,9,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
3421,"Looking for a Unique Sports hand grip strengthener suitable for regular exercises, with high functionality, regardless of the material used.",1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
8448,What is a popular women's headband that is frequently purchased along with the NIKE Dri-Fit Head Tie 2.0?,5,0,5,0.0,0.0,0.0,0.0,0.0,0.2
5389,"Looking for a crush washer set that matches its advertised description. Ideally, I would need a set that includes two pieces each to go with my Mechforce Variable Timing Crush Washers for Muzzle Device Alignment. Any recommendations are welcomed!",3,0,3,0.0,0.0,0.0,0.0,0.0,0.0
4799,"Looking for a spacious SUV tent that can function as a lounge area during camping trips, and is designed for easy detachment and closure allowing for the vehicle to be driven away while leaving the tent set up. Any suggestions?",12,11,1,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,0.9166666666666666
5545,What are some high-quality ski goggles that would complement my recently purchased Dragon Alliance Goggle DX_Violet_Purple Ion?,6,6,0,1.0,1.0,0.0,1.0,0.5,1.0
125,Are there any high-quality blue anchor chains similar to the Greenfield 2116-R PVC Coated Anchor Chain? My last one was from Greenfield and I would like something similar.,1,1,0,1.0,1.0,0.0,1.0,0.3333333333333333,1.0
2254,Can you recommend an easy-to-install rear roller brake that is compatible with a Nuvinci hub and typically used with a 100g pot of Shimano Roller Brake Grease?,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0
6408,"I'm in search of adjustable fishing pole ties that can accommodate different pole sizes. Ideally, they should also have the ability to float in the event they are dropped in water.",3,0,3,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
3881,Can you recommend a men's short with pockets and a 9-inch inseam that ships within the U.S.?,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0
7157,"Can you suggest an easy-to-use trap setter? I had some issues with the previous one I purchased, and now I'm looking for something simple to operate.",8,2,6,0.25,0.25,1.0,1.0,1.0,0.75
3552,Are there any cycling shorts that have a D-lock loop for convenience and also feature stylish front pockets similar to everyday jeans?,3,0,3,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
2609,"Looking for a reliable performance wristband that is favored by global athletes. Ideally, it should be from the Power Balance brand and importantly, it should include a yotta mark code for authenticity verification.",14,13,1,0.9285714285714286,0.9285714285714286,1.0,1.0,1.0,0.7857142857142857
873,Can you help me find a JBL manufactured spear gun shaft?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
2261,Looking for an easy to store and transport UCLA tent with at least 6 feet in height clearance. Can you help?,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0
7335,Looking for a women's long-sleeved NFL hoodie that is 100% cotton. Want one featuring team colors striped on the sleeves and an oversized distressed logo and team name on the chest.,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0
4650,Can you suggest a sporty quartz wristwatch for men with model number AS8058TTG? I need it to come with a protection plan that can be emailed to me within 2 days.,2,1,1,0.5,0.5,0.0,1.0,0.5,0.5
1320,Can you help me find a comfortable shoulder bag with around an 8.5-inch drop and a cushioned bottom for added protection of items?,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0
6206,Will the Player's Choice OUTDOOR Inline Skate Wheels 76MM 89a BLACK x8 W/ABEC 9 BEARINGS and Rollerblade 8mm Core axles I've added to my cart be compatible with OUTDOOR Inline Skate Wheels designed for a 608 bearing hub?,1,1,0,1.0,1.0,0.0,0.0,0.1666666666666666,1.0
2331,Where can I find a high-quality Nebraska Cornhuskers Blackshirts football jersey made by Adidas?,12,0,12,0.0,0.0,0.0,0.0,0.0,0.1666666666666666
8642,What's the best fishing spinning reel with smooth operation and premium performance? I recently used a very durable one on the first try. It should also be able to handle a 6 lb test reel with a 9.5 lb carp. Any suggestions?,7,0,7,0.0,0.0,0.0,0.0,0.0,0.1428571428571428
7700,"Is there a 1/2"" polyester rope that is tightly braided, has low stretch, and features a unique color combination, such as white with a vibrant red tracer, available?",3,0,3,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
765,"Looking for a real stone stadium replica and display case that is about 5 inches wide? Prefer a highly detailed, textured finish?",1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
8525,"Looking for a high-quality cotton flannel shirt made of thick twill weave. It would be great if it has features like underarm ventilation holes, contrasting borders, and unique buttons. Any suggestions?",13,0,13,0.0,0.0,0.0,0.0,0.0,0.0769230769230769
3809,Can you suggest any unique screen print designed infant onesies that offer faster delivery?,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0
847,Can you recommend a highly durable shooting rest with an integrated gun vise and a modern paint finish? I'd like it to be compatible with a varmint rifle and allow for full 360-degree rotation.,18,1,17,0.0555555555555555,0.0555555555555555,0.0,0.0,0.1,0.1111111111111111
5571,Looking for an affordable NHL 2007 Stanley Cup Champions sweater featuring team player names on the back. What are some good options to represent my favorite sports team?,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2027,"Can I find any boys' tennis shorts made of polyester that are approximately 10x7x1.5 inches in size, suitable for an average build kid? Any suggestions?",1,0,1,0.0,0.0,0.0,0.0,0.0,1.0
6876,"Looking for a women's NFL Green Bay Packers t-shirt with a crew neck and 3/4 sleeves, preferably from the Victoria's Secret collection. Shipping time isn't a major concern for me.",10,10,0,1.0,1.0,1.0,1.0,1.0,1.0
2404,Can you recommend a headwrap with a hook and loop fastening mechanism that's effective at preventing sweat from getting into my eyes during exercise?,13,0,13,0.0,0.0,0.0,0.0,0.0,0.0769230769230769
