query_id,query_text,total_answers,retrieved_count,missed_count,recall@50,recall@20,hit@1,hit@5,mrr,recall@20_vss_merged
8631,Which conditions linked to the SLC40A1 gene lead to symptoms of fatigue and weakness and are adversely affected by the administration of Scopolamine?,2,2,0,1.0,1.0,1.0,1.0,1.0,1.0
6155,"Which gene or protein, essential for regulating skeletal muscle contraction, is present in neuronal tissue but not in the decidua?",4,1,3,0.25,0.25,0.0,1.0,0.2,0.25
467,"Can you list autoimmune blistering skin diseases where the vesicles break open easily, causing painful sores?",6,6,0,1.0,1.0,1.0,1.0,1.0,1.0
6251,Which anatomical structures lack the expression of genes or proteins that are involved in the interaction with the male somatic sex determination process?,2,1,1,0.5,0.5,0.0,0.0,0.0833333333333333,0.5
9440,"Can you identify a biological pathway that is triggered by activated FGFR1 signaling, which includes the activation of phospholipase C, and has the potential for crosstalk or interaction with the genes or proteins that FGFR1 typically engages with?",1,1,0,1.0,1.0,0.0,0.0,0.1666666666666666,1.0
5873,"Identify the shared genetic targets of 2-(2,6-Dichlorophenyl)-1,3-benzoxazole-6-carboxylic acid and Fx-1006A.",1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
7353,"Which antimuscarinic agents have a synergistic effect in conjunction with Buclizine for their shared therapeutic indications, akin to the pharmacological interaction observed with atropine?",1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
6908,Identify conditions associated with hypopigmentation of the fundus for which there are no indicated medications.,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
6572,Which biological process shares a characteristic interaction pattern with genes or proteins similar to the regulation of recycling endosome positioning in the postsynaptic region?,4,0,4,0.0,0.0,0.0,0.0,0.0,0.25
2041,Could you provide a list of medications effective for treating both acquired polycythemia vera and myelofibrosis?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
1075,Could you list experimental drugs targeting triosephosphate isomerase (TPI1)?,14,14,0,1.0,1.0,1.0,1.0,1.0,0.9285714285714286
10573,Which anatomical structures lack expression of genes or proteins that play a role in chemorepellent-induced interneuron migration from the subpallium to the cerebral cortex?,8,8,0,1.0,1.0,1.0,1.0,1.0,0.5
749,Which illness is associated with the SRD5A2 gene and could be treated using Megestrol acetate?,1,1,0,1.0,1.0,0.0,1.0,0.25,1.0
3738,"Which pathway works alongside PSEN1 and serves as part of the ""Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer"" cascade?",1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
2860,Please list genes and proteins associated with chromatin binding that also play a role in meiotic synapsis.,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
179,"What condition is associated with the TBX4 gene and presents with persistent seizures involving multiple muscle groups, primarily in the legs and torso?",1,1,0,1.0,1.0,0.0,1.0,0.5,1.0
5066,"Can you give me a rundown of conditions similar to or falling under the category of benign eye neoplasms, especially those affecting the lacrimal gland?",1,0,1,0.0,0.0,0.0,0.0,0.0,1.0
5659,What conditions are related to and might follow or fall under hemicrania continua in patients showing its symptoms?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
2807,What drugs are presently recognized to primarily target the protein kinase M (PKM) gene in their mechanism of action?,1,1,0,1.0,1.0,0.0,1.0,0.3333333333333333,1.0
2766,What is the name of the gene or protein that both regulates MUC1 synthesis and directly interacts with the Cytosolic tRNA aminoacylation pathway?,1,1,0,1.0,1.0,0.0,0.0,0.125,1.0
11087,What are the common gene targets associated with the binding of Meclofenamic acid and Ethotoin?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
9753,"Which illnesses linked to Complement Factor B (CFB) contraindicate the use of Ramipril and exhibit inflammatory symptoms in any organ system with an early onset before adulthood, manifesting a wide range of symptoms that are more severe and involve major organs more frequently compared to adult-onset systemic lupus erythematosus, thereby posing a greater risk of multisystem organ damage?",1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
1340,"What are the genes or proteins that interact with NMD3, are expressed in adult mammalian kidneys, have a role in secretion and transport, and show high expression levels in lung tissue?",1,1,0,1.0,1.0,0.0,0.0,0.0555555555555555,0.0
957,Could you suggest any treatments compatible with Phenelzine that are effective for hemoglobinopathy and also assist in dissolving blood clots?,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0
1172,Please list diseases related to polyradiculoneuropathy that affect multiple spinal nerve roots and share a similar or subordinate pathophysiological relationship.,2,2,0,1.0,1.0,1.0,1.0,1.0,1.0
967,"Could you provide me with alternative treatments that complement Methotrexate and enhance its synergy with Tetrahydrofolic acid, as well as assist in the safe clearance of Methotrexate from my system when necessary?",1,1,0,1.0,1.0,0.0,0.0,0.0526315789473684,0.0
3365,Can you list the medications suitable for benign prostatic hyperplasia and tell me if any are linked to dysphagia as a side effect?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
631,"What condition could cause pain and visual symptoms like blurriness or floaters, and is manageable with Propranolol?",1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
9382,Identify genes or proteins that interact with the interleukin-6 receptor (IL6R) and are linked to a common effect or phenotype.,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
7945,"Which condition, characterized by tiny blisters on the corneal surface that can deteriorate into branch-like ulcers, would render the conventional medications for treating mite infestations inadvisable?",1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
3629,Can you give me a rundown of diseases associated with uneven facial features and typically involve an enlarged tongue?,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
8772,"What are the common gene targets for 2,6-dimethyl-4-[(E)-2-phenylethenyl]phenol and O-Trifluoromethylphenyl Anthranilic Acid?",1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
2008,"What possible conditions could be indicated by a coin-shaped spot on a chest X-ray, especially considering my family history of lung issues?",1,0,1,0.0,0.0,0.0,0.0,0.0,1.0
452,"Could you identify a medication targeting the SCN4A gene/protein and supply details on its pharmacokinetics, focusing on its elimination half-life? Also, does this drug induce localized numbness from the thoracic area to the lower limbs?",1,1,0,1.0,1.0,0.0,1.0,0.25,1.0
10053,"I'm looking for angiotensin receptor blockers (ARBs) that specifically target the AT1 subtype, which also enhance the effects when used in combination with Pindolol. Could you list any ARBs that are prescribed for the same conditions as Pindolol?",9,9,0,1.0,1.0,1.0,1.0,1.0,1.0
7630,Which anatomical structures lack the expression of genes or proteins that are involved in recognizing lipoteichoic acid?,10,9,1,0.9,0.9,0.0,1.0,0.5,0.6
5903,"Which gene or protein is capable of interacting with tyrosine hydroxylase (TH), shares associated effects or phenotypes with mitogen-activated protein kinase 3 (MAPK3), and possesses the functionality to bind to, or regulate MAPK3?",1,1,0,1.0,1.0,0.0,1.0,0.3333333333333333,1.0
3007,"Can you supply a list of genes and proteins that interact with lipid-binding functions, partner with LRRK2 in protein-protein interactions, and also facilitate lipid-binding?",1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
5546,Could you suggest any tablet or capsule medications that specifically target the CTRB1 gene/protein?,15,15,0,1.0,1.0,1.0,1.0,1.0,1.0
196,"Can you find genes or proteins that regulate enzymes, interact with NCK2, and modulate enzymatic activity?",1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
4936,Could you provide me with the early treatment options available in the US for Chagas disease to eliminate the parasite responsible for it?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
1541,"What signaling pathway, associated with the APAF1 protein and a part of the Cytochrome c-triggered apoptotic process, leads to the triggering of caspase-3 and -7 through the proteolytic activity of the apoptosome?",1,1,0,1.0,1.0,0.0,0.0,0.0833333333333333,1.0
4203,Could you list the diseases associated with or stemming from testicular disorders?,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
5527,Can you supply a selection of tablet or capsule medications designed to inhibit or interact with the MMP1 gene/protein?,6,6,0,1.0,1.0,1.0,1.0,1.0,1.0
2673,What is the subtype of juvenile polyposis syndrome that includes refractory anemia as a symptom?,1,1,0,1.0,1.0,0.0,1.0,0.3333333333333333,1.0
3598,Which pathway is a subordinate in the hierarchy to the Visual phototransduction pathway and functionally interacts with the HSD17B6 gene/protein?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
6083,Which medications are designed to influence genes or proteins associated with the enzymatic activity of dITP diphosphatase?,1,1,0,1.0,1.0,0.0,0.0,0.125,1.0
2416,Which diseases are considered subtypes or are directly related to intracranial arachnoid cysts?,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0
1792,"Seeking the gene that encodes for a type IV collagen subunit strengthening the extracellular matrix and shares a head-to-head configuration with a distinct type IV collagen gene, unified by a single promoter.",5,5,0,1.0,1.0,0.0,0.0,0.1666666666666666,1.0
6213,Identify genes or proteins that interact with WIPF1 and are also linked to a common disease.,1,1,0,1.0,1.0,0.0,1.0,0.5,1.0
475,"Which condition is associated with the PMP22 gene and presents with paresthesias, ataxia, and neuropathic pain after an infection?",1,1,0,1.0,1.0,0.0,1.0,0.25,1.0
9336,What are the phenotypic manifestations or effects associated with the subtype of chondroid hamartoma?,3,1,2,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0769230769230769,0.3333333333333333
10017,Which cellular structures come into contact with genes or proteins that are influenced by p-Coumaric acid?,2,2,0,1.0,1.0,1.0,1.0,1.0,1.0
6164,Which cell structures interact with the genetic or protein targets of the drug Linaclotide?,3,3,0,1.0,1.0,1.0,1.0,1.0,1.0
10629,"Which cellular structures engage with genes or proteins affected by the compound 4,6-dideoxy-4-amino-alpha-D-glucose?",3,3,0,1.0,1.0,1.0,1.0,1.0,1.0
904,Could you provide information on treatments available for C. diff colitis and clarify whether any of these medications could potentially lead to facial swelling as a side effect?,1,1,0,1.0,1.0,0.0,0.0,0.0769230769230769,1.0
1342,Please find a gene or protein associated with Spinocerebellar Ataxia type 8 that also interacts within the cell nucleus.,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
2085,What is the common upstream or downstream biological pathway shared by the 'Biosynthesis of DHA-derived SPMs' and the 'Biosynthesis of maresin conjugates in tissue regeneration (MCTR)'?,1,1,0,1.0,1.0,0.0,0.0,0.125,1.0
6632,Search for illnesses that have no drugs indicated for treatment and are related to the presence of Wormian bones.,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
657,Can you give me a rundown of drugs effective against both UTIs and Mycoplasma pneumonia that have a molecular weight exactly at 558.52 Da?,1,1,0,1.0,1.0,0.0,1.0,0.5,1.0
3478,What are the diseases similar or linked to Paradas congenital myopathy that also present with progressive muscle weakness?,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2215,"What condition associated with the GPR68 gene could cause symptoms like long-term abdominal pain, consistent nausea, vomiting, and notable weight loss, coupled with ongoing inflammation and damage to the stomach lining?",1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
7684,Identify proteins or genes that interact with Glycophorin A (GYPA) and are linked to a common disease.,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
7107,Search for pathologies linked to cholecystokinin (CCK) that should not be treated with Tacrine.,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
1926,Could you provide a list of immunosuppressant drugs that may lead to rashes and abdominal swelling as side effects?,4,1,3,0.25,0.25,1.0,1.0,1.0,0.25
7879,"Could you provide a list of medications that, when combined with Astemizole, exhibit synergistic effects in treating allergic conjunctivitis, share the same indication, and are available in ophthalmic solution format for the management of allergic conjunctivitis?",7,6,1,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,0.8571428571428571
4026,What secondary disease arises due to metastasis from bladder cancer?,7,0,7,0.0,0.0,0.0,0.0,0.0,0.8571428571428571
4945,"What is the diagnosis for a urogenital condition characterized by non-syndromic urinary tract malformations, presenting as duplicated penile structures, ranging from double glans to separate shafts, and potentially bundled with other congenital issues like urethral duplication, abnormal urination patterns, hypo- or epispadias, bifid scrotum, or bladder exstrophy?",2,0,2,0.0,0.0,0.0,0.0,0.0,1.0
6115,"Is the gene responsible for encoding the ATP-binding cassette transporter protein, which facilitates drug transport and exhibits a synergistic relationship with Trapidil, a member of the ABC superfamily of transporters?",16,0,16,0.0,0.0,0.0,0.0,0.0,0.0625
3222,What are the solid-form drugs known to target the lysozyme (LYZ) gene or its protein?,13,13,0,1.0,1.0,1.0,1.0,1.0,1.0
2937,"Can you supply a list of conditions that are related to both partial monosomy of chromosome 20p and Alagille syndrome, showing how they are connected or branched from these two disorders?",1,0,1,0.0,0.0,0.0,0.0,0.0,1.0
10930,Which anatomical parts lack expression of genes or proteins implicated in the development of Ureteropelvic Junction Obstruction?,2,2,0,1.0,1.0,0.0,0.0,0.1666666666666666,1.0
8278,Which gene encodes the neuropeptide FF receptor 1 that is not expressed in the corpus callosum and parietal lobe regions of the brain?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
8939,Which gene or protein is not expressed in both the fallopian tube and amniotic fluid?,1,1,0,1.0,1.0,0.0,0.0,0.0555555555555555,0.0
3085,"Could you recommend treatments for ocular hypertension? Additionally, I'd like to know if respiratory issues are a typical side effect of these medications. Thank you!",12,12,0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666
788,Can you find genes or proteins acting as Rho guanine nucleotide exchange factors involved in the RHOA GTPase cycle and linked to amyotrophic lateral sclerosis pathogenesis? Please generate a list from the database.,2,1,1,0.5,0.5,1.0,1.0,1.0,0.5
2392,"What condition is associated with arthrogryposis multiplex congenita and typically results in persistent bending of the fingers and toes, also known as camptodactyly?",2,0,2,0.0,0.0,0.0,0.0,0.0,0.0
1634,Which drugs interact with the SLC22A5 transporter and also act upon the SLC6A8 gene/protein in their pharmacodynamics?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
6550,"Can someone provide information on any genes or proteins that engage in interactions with partners associated with the TET family (TET1, TET2, TET3) and TDG in the context of DNA demethylation, and also play a role in the regulation of nuclear cell division?",6,0,6,0.0,0.0,0.0,0.0,0.0,0.0
10489,Search for a biological pathway associated with the activation of gene expression by RORA that also involves an interaction with a common gene or protein.,1,1,0,1.0,1.0,0.0,0.0,0.1666666666666666,1.0
4318,"Can you recommend medications effective against both amoebiasis, caused by Entamoeba histolytica, and helminthiasis?",1,1,0,1.0,1.0,0.0,1.0,0.3333333333333333,1.0
2511,"Please locate genes or proteins that are involved in functional interactions with the Class C/3 signaling pathway, exhibit GPCR activity, are expressed in both smooth muscle and taste bud cells, and belong to the bitter taste receptor family.",1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
363,What disease stems from Ascaridida infection and leads to blockage or rupture in the intestines?,2,0,2,0.0,0.0,0.0,0.0,0.0,1.0
7923,Which pharmacological agent interacts with genes or proteins prevalent in gallbladder tissue to facilitate less invasive staging procedures?,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
6533,"Which medication, sharing a similar transporter protein or gene as Levocetirizine, specifically targets and inhibits the nuclear enzyme DNA topoisomerase I?",2,0,2,0.0,0.0,0.0,0.0,0.0,0.0
6336,Identify proteins or genes that interact with the SCN11A gene and are linked to a shared phenotype or biological effect.,1,1,0,1.0,1.0,0.0,0.0,0.1428571428571428,1.0
138,What is the biochemical pathway that falls under mRNA Editing and specifically modifies apolipoprotein B mRNA by converting cysteine to uridine?,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0
1439,Could you assist in identifying which disease is associated with adenocarcinoma of the lung and its potential connection to hereditary cancer syndromes?,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
11151,Could you identify the medication that functions as an enzymatic agent affecting certain genes or proteins within the peripheral nervous system and metabolizes to create pain-relieving effects through the diminution of substance P neuropeptide concentrations?,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
4355,Which gene or protein facilitates the symbiotic interaction within the pathway that inserts viral DNA into the host genome and possesses the ability to bind nonspecifically to double-stranded DNA?,1,1,0,1.0,1.0,0.0,1.0,0.5,1.0
10715,Which anatomical structures lack the expression of genes or proteins involved in the negative regulation of organ development?,7,7,0,1.0,1.0,0.0,0.0,0.125,0.8571428571428571
2803,Could you recommend any medications that target the TUBB1 gene/protein and inform me about potential side effects like myelosuppression or neurotoxicity?,3,3,0,1.0,1.0,0.0,1.0,0.3333333333333333,1.0
8477,Which gene or protein is consistently non-expressed or missing in the adult mammalian renal system as well as the mammalian vulvar tissue?,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
933,What drugs are known to primarily target the DCPS gene/protein in their mechanism of action?,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0
5152,What signaling pathway is connected to the 'Neuronal System' pathway and controls the stability of neurons' resting membrane potential?,1,1,0,1.0,1.0,0.0,1.0,0.3333333333333333,1.0
4996,Which condition involves a posterior polar cataract in its symptoms and is linked to the ITM2B gene?,1,1,0,1.0,1.0,0.0,1.0,0.5,1.0
9516,Which liver-expressed transporter gene or protein is involved in organic ion translocation and facilitates the movement of drugs that exhibit synergistic effects with 1-Testosterone?,14,0,14,0.0,0.0,0.0,0.0,0.0,0.2857142857142857
5631,"What genes or proteins interact with the tubulin C-terminal post-translational modification pathway, bind to tubulin, and exhibit tubulin-glutamic acid ligase activity?",12,10,2,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,0.8333333333333334
7313,"Identify genes or proteins that (1) engage in interaction with TBK1, (2) are linked to the same pathology as TBK1, and (3) are capable of interacting with protein kinase B alpha (AKT1).",1,1,0,1.0,1.0,0.0,1.0,0.5,1.0
8753,Are there any pharmacological agents that act as electron donors in metabolic processes through reversible oxidation and reduction and influence genes or proteins associated with L-aminoadipate-semialdehyde dehydrogenase enzymatic function?,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0
6117,"Could you identify the common genetic targets for both N-(M-Trifluoromethylphenyl) Phenoxazine-4,6-Dicarboxylic Acid and (2S)-3-[(9H-fluoren-9-ylideneamino)oxy]-2-methylpropanoic acid?",1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
5285,"Please find genes or proteins with structural molecular activity linked to the basal body-plasma membrane anchoring pathway, particularly those interacting with NPHP1, suggesting involvement in a common signaling pathway.",1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
1722,What could be a related disease if someone has oromandibular-limb hypogenesis syndrome and a fibrous band linking their tongue to the palate or gingival ridge?,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0
9257,What are the common genetic targets of Meclofenamic acid and Escherichia coli-derived Asparaginase?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
5881,"What are the common genetic targets associated with the action of both 2',4'-Dichloro-4-hydroxy-1,1'-biphenyl-3-carboxylic acid and Liotrix?",1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
5236,Could you supply a list of gene or protein regulators involved in ATPase activity that are also associated with the development of autism?,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
6960,Which gene or protein is not expressed in either the salivary glands or the renal nephron's tubular structures?,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
5574,Which strobilurin fungicides target both CYC1 and UQCRB genes/proteins?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
139,"Can you list the diseases associated with the PDE8B gene, specifically those that fall under primary pigmented nodular adrenocortical disease with a known PDE11A gene mutation etiology?",1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
1893,Which diseases are related to or fall under oophoritis and also manifest with tuberculous inflammation of the ovaries?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
10411,Which genes or proteins are expressed in the pericardium but not in the deltoid muscle?,1,1,0,1.0,1.0,0.0,0.0,0.1111111111111111,1.0
1595,Could you provide a list of medications that are compatible with Ormeloxifene for treating a respiratory infection?,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
5602,Can you find any medications that target the ODC1 gene/protein and are toxic diamines resulting from the breakdown of ornithine and arginine?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
4948,Could you suggest medications that are compatible with Pegamotecan and Pegaptanib to enhance their efficacy and also help increase my neutrophil levels?,3,3,0,1.0,1.0,1.0,1.0,1.0,1.0
501,"Please compile a list of genes and proteins involved in the Generic Transcription Pathway by interaction, which are also linked to salivary gland cancer.",1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
8548,"I'm searching for a biological pathway that plays a role in events associated with Cyclin E during the G1/S transition phase, which also interacts with the same genes or proteins that Cyclin E:Cdk2 complexes do. Additionally, this pathway should involve the phosphorylation of proteins crucial to the G1/S transition, a process mediated by the action of Cyclin E:Cdk2 complexes. Can you identify this pathway for me?",2,2,0,1.0,1.0,1.0,1.0,1.0,1.0
6522,"Identify genes or proteins that both engage in interactions with CCM2 and are implicated in the same pathological conditions, while also being part of a protein complex with other cerebral cavernous malformation (CCM) gene family constituents.",2,2,0,1.0,1.0,1.0,1.0,1.0,1.0
181,"What are the effective inhibitors of the membrane-bound metalloendopeptidase, or enkephalinase, that interact with the MME gene/protein?",4,4,0,1.0,1.0,1.0,1.0,1.0,1.0
4045,"Please find diseases linked to the DCLRE1C gene, characterized by severe, recurrent infections, diarrhea, failure to thrive, and heightened sensitivity to ionizing radiation.",1,0,1,0.0,0.0,0.0,0.0,0.0,1.0
2625,Which disease falls under malignant histiocytosis and is linked to the SLC29A3 gene/protein?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
4710,"What is the diagnosis for a condition involving chronic neuroinflammation, specifically a form of encephalitis with ongoing inflammation in the brain?",4,4,0,1.0,1.0,0.0,0.0,0.1428571428571428,0.5
1471,What is the name of the condition associated with cervical cancer that involves cysts with both columnar and squamous cells in the cervix?,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
5323,"What possible conditions could I have that involve persistent fatigue and weakness, considering my family history of thrombocytopenia with congenital dyserythropoietic anemia? Are there hereditary diseases related to these symptoms?",2,1,1,0.5,0.5,0.0,1.0,0.5,0.5
228,Could you identify genes or proteins that interact with RTL10 and are also associated with chromatin organization?,1,1,0,1.0,1.0,0.0,0.0,0.125,1.0
10512,Identify pathways associated with the autointegration process resulting in circular viral DNA and its interaction with common genes/proteins.,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0
634,Which drugs interact with the SERPINA1 gene/protein as carriers?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
8681,"Which pharmaceutical agents not only exhibit a synergistic effect when combined with Incadronic acid but are also approved for treating the same condition, and possess an extended half-life ensuring prolonged therapeutic impact within the body?",5,3,2,0.6,0.6,0.0,1.0,0.5,0.6
6457,"Could you provide a list of disorders characterized by both an absence of approved medications and a connection to atypical cardiac structures, which also result in skin that is prone to blistering and tearing with minimal trauma?",1,1,0,1.0,1.0,0.0,1.0,0.3333333333333333,1.0
2354,"What related conditions or potential diseases might be associated with ""benign neoplasm of hard palate"" and ""oral cavity neoplasm""? Can you provide a hierarchy or connections of these illnesses?",1,1,0,1.0,1.0,0.0,1.0,0.5,1.0
10857,Which genes or proteins are found to be expressed in cartilage but not detected in the parietal lobe of the brain?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
6655,Which anatomical structures lack the genetic or proteomic expression linked to infertility?,5,0,5,0.0,0.0,0.0,0.0,0.0,0.2
6280,Which pharmaceutical compounds are designed to modulate gene or protein activities associated with SUMO-conjugation system interactions?,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
7718,Which anatomical structures lack the expression of genes or proteins involved in the interaction with the formation of the endoplasmic reticulum's tubular network?,2,2,0,1.0,1.0,0.0,1.0,0.5,1.0
1152,"Please find the gene associated with multiple sclerosis pathogenesis that codes for a receptor on antigen-presenting cells, essential for various immune and inflammatory responses.",5,2,3,0.4,0.4,1.0,1.0,1.0,0.2
7918,Find health conditions linked to Fatty Acid Binding Protein 2 (FABP2) that should not be managed with the use of Oxymorphone.,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
233,"What is the name of the gene or protein that binds with molecules involved in protein binding, attaches to protein C-termini, contributes to pore complex assembly, and modulates ion transport across membranes in host-pathogen interactions?",1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
5649,"Is my joint pain, stiffness, and swelling indicative of a hereditary vascular condition?",1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2152,"Could you provide information on hereditary diseases associated with bladder stone formation? My mother previously experienced bladder issues, and I'm concerned about the familial risk.",1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
7287,Which cellular structures or organelles are associated with the interaction of genes or proteins affected by Thonzonium Bromide?,8,8,0,1.0,1.0,1.0,1.0,1.0,1.0
10604,Which cellular structures engage with the genetic elements or proteins affected by the actions of D-Eritadenine?,5,5,0,1.0,1.0,1.0,1.0,1.0,1.0
2045,"Please find a pathway that falls under the Defensins hierarchy, involves antimicrobial protein functions, and is externally peer-reviewed.",3,3,0,1.0,1.0,0.0,1.0,0.5,1.0
5992,Is there evidence to suggest that the gene or protein responsible for organic cation transport also facilitates the translocation of pharmaceuticals that exhibit synergistic effects when combined with Sulfathiazole?,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0
7490,Which neonatal gastrointestinal illness resulting in severe intestinal harm and necrosis should not be treated with medication typically prescribed for Pasteurella multocida due to contraindications?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
7168,Which illness leading to cerebral infarction would render medications for prolactin-secreting pituitary tumors inadvisable?,4,0,4,0.0,0.0,0.0,0.0,0.0,0.5
9133,Identify a gene or protein with the capability to interact with FOXC1 and shares an association with a similar effect or phenotype.,1,1,0,1.0,1.0,0.0,1.0,0.3333333333333333,1.0
2635,"Could you recommend a medication designed for Laron syndrome, specifically a synthetic version of the human insulin-like growth factor 1?",2,2,0,1.0,1.0,1.0,1.0,1.0,1.0
